final_price,list_price,bedrooms,Dens,bathrooms,size,parking,type,latitude,longitude,mean_district_income,district_code,School_min_dist_km
303500,309999,3,0,1,1100,1,Condo Apt,43.6957686,-79.5572308,36674,6,0.56935664
575000,589000,2,1,2,1900,2,Condo Apt,43.6984965,-79.5481243,36674,6,0.225886005
255000,279900,3,0,2,1100,1,Condo Apt,43.6959817,-79.5530999,36674,6,0.280825172
297000,303000,2,0,1,1100,1,Condo Apt,43.6957686,-79.5572308,36674,6,0.56935664
700000,699000,2,0,3,2374,2,Condo Apt,43.6984965,-79.5481243,36674,6,0.225886005
709000,749900,3,1,2,1750,3,Detached,43.7024747,-79.5574245,36674,6,0.739563566
339000,339000,2,0,1,1100,1,Condo Apt,43.6953637,-79.5507031,36674,6,0.279140839
435000,445000,3,0,2,1300,1,Condo Apt,43.6953637,-79.5507031,36674,6,0.279140839
195500,184900,2,0,1,950,1,Condo Apt,43.6960376,-79.5541097,36674,6,0.336450295
317000,325800,3,0,2,1300,1,Comm Element Condo,43.6957686,-79.5572308,36674,6,0.56935664
648000,654999,3,0,3,1500,1,Condo Townhouse,43.6766402,-79.5644798,44177,7,0.470222467
990000,949000,3,0,2,1750,4,Detached,43.6931335,-79.5597952,44177,7,0.894878832
455000,459000,1,0,1,650,1,Condo Townhouse,43.6760126,-79.558507,44177,7,0.342536457
565000,569000,2,0,2,950,1,Condo Townhouse,43.6754758,-79.5595113,44177,7,0.251994403
1426000,1450000,3,1,5,2750,5,Detached,43.6884126,-79.5656779,44177,7,0.437655969
1250000,1325000,5,0,4,2750,4,Detached,43.6808267,-79.5494996,44177,7,0.523073777
647000,665000,3,0,2,1300,1,Att/Row/Twnhouse,43.6844255,-79.5656397,44177,7,0.281825225
550000,549990,2,0,2,1100,2,Condo Townhouse,43.6762593,-79.5659194,44177,7,0.525162973
620000,634900,3,0,3,1300,1,Condo Townhouse,43.6763203,-79.5664367,44177,7,0.562787864
940000,948800,3,1,4,2250,1,Att/Row/Twnhouse,43.676697,-79.5553175,44177,7,0.258308882
1190000,1219000,3,1,3,1750,2,Detached,43.6810555,-79.5505753,44177,7,0.456296024
630000,589000,2,0,2,1100,1,Condo Townhouse,43.6760413,-79.5581648,44177,7,0.360433221
565000,565000,2,0,2,850,1,Condo Apt,43.6762273,-79.5579908,44177,7,0.369973042
1085000,1125000,2,1,4,2374,1,Condo Townhouse,43.6839272,-79.5283681,44177,7,0.723307043
630000,649000,2,0,2,1100,1,Condo Townhouse,43.6760413,-79.5581648,44177,7,0.360433221
845000,859000,3,0,2,1300,4,Detached,43.691464,-79.5585659,44177,7,0.750306801
870000,869900,3,1,3,1750,1,Att/Row/Twnhouse,43.6779754,-79.5499735,44177,7,0.459607308
540000,549000,2,1,2,1100,1,Condo Townhouse,43.6762593,-79.5659194,44177,7,0.525162973
1100000,1200000,4,0,3,2750,4,Detached,43.6844308,-79.5489946,44177,7,0.562356997
1080000,998000,2,2,2,2250,4,Detached,43.6904839,-79.533869,44177,7,0.129629272
550000,499000,2,0,2,850,1,Condo Townhouse,43.675911,-79.558105,44177,7,0.351604132
515000,525000,2,0,2,1100,1,Condo Townhouse,43.6766402,-79.5644798,44177,7,0.470222467
532000,539999,2,1,2,1100,1,Condo Townhouse,43.6766402,-79.5644798,44177,7,0.470222467
1012000,1048000,3,1,2,1300,6,Detached,43.6870892,-79.5573367,44177,7,0.285974219
888000,899888,3,1,2,1300,2,Detached,43.6803658,-79.5612001,44177,7,0.484243964
400000,399000,3,0,2,1500,2,Condo Apt,43.6806934,-79.5689922,44177,7,0.168702954
620500,619999,2,0,2,1100,1,Condo Townhouse,43.675672,-79.5589261,44177,7,0.292703134
890000,899000,3,0,2,1300,4,Detached,43.6844714,-79.5574409,44177,7,0.12266442
485000,499900,2,0,2,1100,1,Condo Apt,43.6854595,-79.5193743,45615,8,0.405671826
482000,489900,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
525000,549900,2,0,2,1300,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
298000,299888,1,0,1,750,0,Co-Op Apt,43.6848484,-79.5239507,45615,8,0.585807653
585000,599000,2,1,2,950,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
595000,599900,2,1,2,950,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
414000,429000,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
420000,459900,3,1,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
500000,509999,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
1352500,1298850,3,1,3,1750,4,Detached,43.6868675,-79.5209875,45615,8,0.270549476
1610000,1689900,4,2,5,4250,3,Detached,43.6954076,-79.5185617,45615,8,0.705891853
590000,620000,2,0,2,1300,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
494000,508999,3,1,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
499000,469000,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
953700,899900,3,0,2,1300,3,Detached,43.6894876,-79.5248551,45615,8,0.420795387
550000,569900,2,1,2,950,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
595000,619900,2,0,2,950,2,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
531000,539999,2,1,2,1300,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
530000,539900,2,0,2,1300,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
1358500,1299900,4,0,3,1750,2,Detached,43.6890596,-79.5283482,45615,8,0.383450891
580000,599888,2,1,2,950,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
450000,449900,2,1,2,1100,11,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
998800,998800,3,1,3,1750,3,Detached,43.693015,-79.5191327,45615,8,0.436552511
345000,359900,2,0,1,950,0,Co-Op Apt,43.6848484,-79.5239507,45615,8,0.585807653
450000,474000,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
370000,365000,3,0,2,1100,0,Co-Op Apt,43.6848484,-79.5239507,45615,8,0.585807653
647500,669000,2,1,2,1100,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
500000,509900,2,0,2,1300,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
755000,759900,3,0,4,2374,2,Condo Townhouse,43.6867424,-79.5149511,45615,8,0.461721265
431000,439000,3,0,2,1300,1,Condo Apt,43.6863146,-79.5141914,45615,8,0.539151103
525000,549000,2,1,2,950,1,Comm Element Condo,43.6830048,-79.5256988,45615,8,0.834381886
500000,515000,1,1,1,1100,1,Condo Apt,43.6851429,-79.5159483,45615,8,0.532392446
665000,680000,2,1,2,1300,1,Condo Apt,43.6830048,-79.5256988,45615,8,0.834381886
920000,869900,3,0,3,2250,2,Semi-Detached,43.697572,-79.5275891,45615,8,0.788841236
1680000,1749000,4,0,3,3250,4,Detached,43.6723103,-79.5149628,101551,9,1.250171461
445000,399999,1,0,1,650,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
737500,759000,2,1,2,1100,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
740000,759000,2,0,2,950,1,Condo Apt,43.660052,-79.5162182,101551,9,0.57750417
519000,519900,1,1,1,750,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
578000,549000,2,1,2,1100,1,Condo Apt,43.6834109,-79.5116437,101551,9,0.72298581
550000,559000,1,1,1,650,1,Condo Apt,43.660052,-79.5162182,101551,9,0.57750417
479000,459900,1,1,1,650,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
457500,399999,1,1,1,650,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
1680000,1749000,3,1,3,2250,4,Detached,43.6794913,-79.5143451,101551,9,1.150948386
360500,339900,2,0,1,1100,1,Co-Op Apt,43.681699,-79.5107652,101551,9,0.848226067
1600000,1698000,3,0,3,2750,2,Att/Row/Twnhouse,43.6631539,-79.5189089,101551,9,0.729799417
521000,499000,1,1,1,750,1,Condo Apt,43.6610917,-79.5108291,101551,9,0.295807903
1868000,1868000,4,0,4,2750,6,Detached,43.6801453,-79.5268407,101551,9,0.983824942
1350000,1399000,2,1,3,2124,1,Condo Apt,43.660052,-79.5162182,101551,9,0.57750417
2250000,2299000,4,0,4,2750,2,Detached,43.6593786,-79.5261599,101551,9,0.690815368
530000,549000,3,0,2,1500,1,Condo Apt,43.683989,-79.516695,101551,9,0.616695049
935000,959999,2,1,3,1300,1,Condo Apt,43.660052,-79.5162182,101551,9,0.57750417
512000,512000,1,1,1,650,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
1765000,1749900,4,0,5,3250,6,Detached,43.679325,-79.5330109,101551,9,0.478735272
504000,514900,1,1,1,650,1,Condo Apt,43.66131,-79.5119512,101551,9,0.362520518
2310000,2495900,3,0,4,2750,5,Detached,43.6747687,-79.5189616,101551,9,1.228306644
1900000,1998000,5,0,4,2750,4,Detached,43.6638673,-79.5292959,101551,9,0.243475297
3250000,3380000,4,1,5,4250,4,Detached,43.6599554,-79.5200194,101551,9,0.856321098
1200000,1099900,4,0,3,2250,2,Detached,43.6820159,-79.5172001,101551,9,0.812250312
590000,624500,3,0,2,1500,1,Condo Apt,43.683989,-79.516695,101551,9,0.616695049
593000,599900,2,0,2,950,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
3875000,3925000,5,1,6,4250,6,Detached,43.6733729,-79.5236216,101551,9,0.920846641
727000,743800,2,1,2,1100,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
534000,540000,1,1,2,950,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
2170000,1999999,4,1,4,2250,4,Detached,43.6781979,-79.5236126,101551,9,1.236313317
2200000,2398900,4,0,3,2750,4,Detached,43.6678603,-79.5219298,101551,9,0.507040081
540000,549900,2,1,2,1300,1,Condo Apt,43.683989,-79.516695,101551,9,0.616695049
825000,824990,2,1,2,1100,2,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
590000,599000,2,0,2,850,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
1475000,1495000,3,1,3,1750,6,Detached,43.6691371,-79.520626,101551,9,0.673267033
498000,499000,1,1,1,650,1,Condo Apt,43.6822186,-79.5106554,101551,9,0.792599502
1320000,1299000,3,0,2,1750,5,Detached,43.6714619,-79.5347822,101551,9,0.573489446
353000,349900,1,0,1,550,1,Condo Apt,43.6609733,-79.5111166,101551,9,0.294575931
560000,559999,2,1,2,1100,1,Condo Apt,43.6834109,-79.5116437,101551,9,0.72298581
375000,299900,1,0,1,650,1,Condo Apt,43.6609733,-79.5111166,101551,9,0.294575931
720000,779000,2,1,2,950,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
740000,765000,2,1,2,1100,2,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
495000,518000,1,1,1,650,1,Condo Apt,43.66131,-79.5119512,101551,9,0.362520518
564000,569000,1,1,1,750,1,Condo Apt,43.660052,-79.5162182,101551,9,0.57750417
530000,539000,3,0,2,1500,1,Condo Apt,43.683989,-79.516695,101551,9,0.616695049
1800000,1798000,4,1,4,2750,6,Detached,43.6803549,-79.5277486,101551,9,0.915317425
465000,478000,3,0,2,1500,1,Condo Apt,43.683989,-79.516695,101551,9,0.616695049
512000,499900,1,1,1,750,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
489000,479900,1,1,1,750,1,Condo Apt,43.6826838,-79.5110857,101551,9,0.764331149
865000,899000,3,0,2,1300,3,Detached,43.6597958,-79.5487751,99055,10,0.749573327
3200000,3250000,4,2,5,4250,6,Detached,43.6565366,-79.5311226,99055,10,0.772670235
960000,999990,3,0,2,1750,2,Detached,43.6662967,-79.5560655,99055,10,0.254488994
1042000,1075000,3,1,2,1300,6,Detached,43.660154,-79.5566342,99055,10,0.907743912
1500000,1500000,6,1,6,4250,7,Plex,43.6783591,-79.5437538,99055,10,0.394361689
1950000,2049000,4,1,5,3250,4,Detached,43.664659,-79.554878,99055,10,0.389364297
1250000,1299000,3,1,2,2750,4,Detached,43.6596704,-79.5498289,99055,10,0.834925477
902000,898000,2,1,3,1300,3,Detached,43.6609917,-79.5456576,99055,10,0.511758336
1005000,989000,3,0,2,1300,1,Detached,43.6659166,-79.5494117,99055,10,0.455148632
2200000,2350000,4,2,4,2750,4,Detached,43.6712326,-79.5525404,99055,10,0.369290824
988000,899000,3,0,2,1300,4,Detached,43.6649462,-79.5563969,99055,10,0.39642013
3075000,3149000,4,1,5,4250,4,Detached,43.6567854,-79.5348258,99055,10,0.513038044
1250000,1299000,3,0,2,1300,6,Detached,43.6669861,-79.5503557,99055,10,0.332248859
2150000,1898000,3,2,3,4250,4,Detached,43.6699559,-79.5455698,99055,10,0.428392624
1549000,1549000,3,1,3,2250,4,Detached,43.6724283,-79.5498728,99055,10,0.590267049
2225000,2348000,4,1,5,4250,4,Detached,43.6643597,-79.5540438,99055,10,0.41845877
1050000,1050000,3,0,2,1300,2,Detached,43.6644803,-79.5557561,99055,10,0.424799627
975000,975000,3,1,2,1300,2,Detached,43.6633883,-79.5463162,99055,10,0.671853695
1515000,1539000,4,0,3,2750,2,Detached,43.6733327,-79.5503511,99055,10,0.655272439
1415000,1448000,4,0,5,2750,2,Detached,43.6656572,-79.5510456,99055,10,0.372109005
1100000,999000,4,0,4,1750,2,Detached,43.6732342,-79.5578196,99055,10,0.236397789
1680000,1749000,4,1,3,2250,2,Detached,43.6739318,-79.5448672,99055,10,0.29359893
1555000,1590000,3,0,1,1750,10,Detached,43.6611118,-79.5389365,99055,10,0.138629531
1305000,1100000,4,0,3,2750,4,Detached,43.6729955,-79.5530121,99055,10,0.528696803
1698000,1698000,4,0,4,2750,4,Detached,43.6582932,-79.5328792,99055,10,0.56294145
2500000,2399900,5,0,4,4250,5,Detached,43.6586104,-79.5355141,99055,10,0.352174311
1530000,1595000,3,1,3,2250,4,Detached,43.6753196,-79.5474579,99055,10,0.552402326
2320000,2395000,4,1,4,4250,6,Detached,43.6594139,-79.5338835,99055,10,0.45538783
400100,399900,3,0,2,1700,1,Condo Apt,43.6552317,-79.570571,47002,11,0.520477931
480000,488800,3,1,2,1300,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
785000,769000,4,0,2,1750,2,Semi-Detached,43.6560157,-79.5784893,47002,11,0.158828257
480000,489900,3,0,2,1300,1,Condo Apt,43.644653,-79.5887657,47002,11,0.15308042
1200000,1269000,4,0,4,3250,4,Detached,43.6693903,-79.571648,47002,11,0.753355459
850000,879999,3,1,2,1300,4,Detached,43.6617267,-79.5721748,47002,11,0.67320497
355000,399000,1,1,1,950,1,Condo Apt,43.6564957,-79.5702403,47002,11,0.523131567
650000,620000,2,0,2,1100,1,Condo Apt,43.6408817,-79.5857344,47002,11,0.381806027
430000,399000,3,0,2,1300,1,Condo Apt,43.6399965,-79.5845307,47002,11,0.410735708
410000,419900,2,1,2,1100,1,Condo Apt,43.6564957,-79.5702403,47002,11,0.523131567
394000,403000,2,0,2,1100,1,Condo Apt,43.6399965,-79.5845307,47002,11,0.410735708
560000,599000,2,1,2,1100,1,Condo Apt,43.6408817,-79.5857344,47002,11,0.381806027
915000,929900,3,1,2,1300,3,Detached,43.6615796,-79.5758429,47002,11,0.552727739
919500,898888,4,0,2,1750,2,Detached,43.657392,-79.5792065,47002,11,0.216879747
810000,826000,3,2,2,1300,4,Detached,43.6638581,-79.5747892,47002,11,0.515479608
805000,749000,4,0,2,1750,4,Semi-Detached,43.6598313,-79.5743476,47002,11,0.402418289
1230000,1200000,4,1,4,2250,2,Detached,43.6485658,-79.5802952,47002,11,0.320619242
1445000,1399000,4,0,4,2750,4,Detached,43.6643725,-79.5672199,47002,11,1.009526383
435000,443000,2,1,2,1300,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
447000,459900,2,1,2,1100,1,Condo Apt,43.6564957,-79.5702403,47002,11,0.523131567
422000,434900,3,1,2,1500,1,Condo Apt,43.6552317,-79.570571,47002,11,0.520477931
823000,824900,4,0,3,1750,4,Semi-Detached,43.6457261,-79.5873536,47002,11,0.172512631
745000,749900,4,0,3,2124,1,Condo Townhouse,43.6518498,-79.5796044,47002,11,0.258065759
438000,449000,2,1,2,1300,1,Condo Apt,43.6552317,-79.570571,47002,11,0.520477931
780000,798000,4,0,3,1750,1,Semi-Detached,43.6410978,-79.5842015,47002,11,0.410749973
924900,924900,3,1,2,1300,2,Detached,43.6647836,-79.5763887,47002,11,0.351203069
885000,899900,3,0,1,1300,1,Detached,43.6587206,-79.5713407,47002,11,0.491496829
852500,874900,3,0,3,1300,2,Link,43.64482,-79.5880536,47002,11,0.111138263
750000,699900,4,0,3,1700,1,Condo Townhouse,43.6591219,-79.5676265,47002,11,0.783574983
490000,490000,4,0,2,1500,1,Condo Townhouse,43.6534737,-79.5804591,47002,11,0.327899437
389900,399000,2,0,2,1100,1,Condo Apt,43.6399965,-79.5845307,47002,11,0.410735708
1005000,1049900,3,1,3,1750,4,Detached,43.6441525,-79.5738428,47002,11,0.459883002
830000,839900,2,1,2,900,3,Detached,43.6619413,-79.5741062,47002,11,0.625039372
906000,879900,3,2,2,1300,2,Detached,43.6439901,-79.5756778,47002,11,0.541216602
435000,435000,2,1,1,1300,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
882312,749000,2,0,3,1500,2,Condo Apt,43.6408817,-79.5857344,47002,11,0.381806027
1110000,1139900,4,0,4,2750,2,Detached,43.6689651,-79.5717418,47002,11,0.727222035
455000,450000,3,1,2,1700,1,Condo Apt,43.655787,-79.571363,47002,11,0.44271036
376000,349900,2,0,2,1100,1,Condo Apt,43.6552317,-79.570571,47002,11,0.520477931
1274000,1299900,4,1,4,2250,2,Detached,43.6659876,-79.5628683,47002,11,0.663749438
1145000,1189000,4,1,5,2750,4,Detached,43.6447042,-79.5782323,47002,11,0.62544018
920000,909000,3,0,2,1300,2,Detached,43.6536976,-79.5755986,47002,11,0.339879808
410000,429900,2,1,2,1300,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
895000,900000,3,0,2,1300,2,Detached,43.6477982,-79.5788029,47002,11,0.46194373
449900,449900,2,0,1,1100,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
583000,549900,3,0,2,1300,1,Condo Townhouse,43.6534252,-79.580413,47002,11,0.325244841
443000,449900,2,1,2,1100,1,Condo Apt,43.6568957,-79.5704046,47002,11,0.510365015
872000,899000,4,0,3,1750,4,Detached,43.6657628,-79.5596196,47002,11,0.512289269
380000,389000,3,0,2,1300,1,Condo Apt,43.6399965,-79.5845307,47002,11,0.410735708
969000,969000,3,1,2,1300,3,Detached,43.6714001,-79.5652828,47002,11,0.427776792
951800,788000,4,0,3,1750,6,Detached,43.6491826,-79.5789345,47002,11,0.351103229
970000,975000,3,2,2,1300,4,Detached,43.6670327,-79.5613318,47002,11,0.507462245
975000,950000,3,1,2,1300,2,Detached,43.6694286,-79.5644048,47002,11,0.473127439
350000,359900,2,0,2,1100,1,Condo Apt,43.6399965,-79.5845307,47002,11,0.410735708
450000,479900,3,1,2,1700,1,Condo Apt,43.655787,-79.571363,47002,11,0.44271036
670000,689900,2,1,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
1270000,1199000,3,1,2,1300,4,Detached,43.6339185,-79.5734917,62378,12,0.299209286
569500,574500,3,0,2,1300,1,Condo Townhouse,43.6417745,-79.5798563,62378,12,0.438778233
415000,424900,3,0,2,1100,1,Condo Apt,43.6279799,-79.5619683,62378,12,1.082517506
645000,649900,3,0,3,1500,1,Condo Apt,43.6383779,-79.5840382,62378,12,0.300141522
460786,449900,3,0,2,1100,1,Condo Apt,43.6279799,-79.5619683,62378,12,1.082517506
390000,399900,2,0,1,1100,1,Condo Apt,43.6279526,-79.5632854,62378,12,1.170682411
1483000,1479000,4,0,2,2750,4,Detached,43.6298203,-79.5757303,62378,12,0.409189767
945000,899000,3,0,2,1300,2,Detached,43.6338962,-79.5659852,62378,12,0.497977039
1175000,1200000,4,0,3,2250,4,Detached,43.6281683,-79.5730966,62378,12,0.662133351
535000,545000,2,1,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
875000,885000,3,0,3,2124,1,Condo Townhouse,43.6319769,-79.574741,62378,12,0.246038683
575000,575000,2,1,2,1300,2,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
620500,629900,2,1,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
522000,539000,2,1,2,1300,1,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
517700,499900,2,1,2,1300,1,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
530000,539900,2,1,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
689000,689000,3,0,3,1900,1,Condo Apt,43.6383779,-79.5840382,62378,12,0.300141522
530000,549900,2,1,2,1300,1,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
660000,675000,2,0,2,1100,1,Condo Apt,43.6377273,-79.582466,62378,12,0.167874623
602000,599000,4,0,2,1500,1,Condo Townhouse,43.6301186,-79.5783311,62378,12,0.373417393
626650,629900,3,0,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
535000,565000,2,1,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
1165000,1149000,4,0,3,2250,4,Detached,43.6276624,-79.574393,62378,12,0.670422482
1203000,1188000,5,0,3,2750,2,Detached,43.637881,-79.5770471,62378,12,0.269925913
640000,644900,3,0,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
560000,569000,3,0,2,1300,1,Condo Townhouse,43.6416771,-79.5801241,62378,12,0.426371188
644500,649900,2,1,2,1300,1,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
538000,549900,2,1,2,1300,2,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
552000,559500,2,1,2,1100,1,Condo Apt,43.6377273,-79.582466,62378,12,0.167874623
1465000,1519000,4,1,3,2750,4,Detached,43.6311169,-79.5726796,62378,12,0.436596473
659000,599900,3,0,3,1700,2,Comm Element Condo,43.6372895,-79.582044,62378,12,0.146886498
1228800,1129000,3,2,2,1300,4,Detached,43.634525,-79.5813047,62378,12,0.361598068
1815000,1850000,4,1,5,4250,4,Detached,43.6337778,-79.5666613,62378,12,0.505040931
635000,599000,3,0,3,1500,2,Condo Apt,43.6372895,-79.582044,62378,12,0.146886498
475000,449900,2,0,2,1100,1,Condo Apt,43.6372895,-79.582044,62378,12,0.146886498
655000,678000,3,0,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
677000,689900,3,0,3,1700,1,Condo Apt,43.6383779,-79.5840382,62378,12,0.300141522
595000,599900,2,0,2,1100,1,Condo Apt,43.6377273,-79.582466,62378,12,0.167874623
580000,599900,3,0,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
490000,514500,2,0,2,1100,0,Condo Apt,43.6377273,-79.582466,62378,12,0.167874623
910500,915000,3,0,2,1300,2,Detached,43.6379936,-79.5701994,62378,12,0.191254115
1130000,1099000,3,2,3,1300,4,Detached,43.6299094,-79.5597513,62378,12,0.812842764
516500,449900,2,1,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
588000,589000,3,0,2,1300,1,Condo Townhouse,43.6417255,-79.5799828,62378,12,0.432462328
1025500,1059000,3,1,3,1300,2,Detached,43.6301697,-79.5637902,62378,12,0.941612837
526000,534900,2,1,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
1300000,1299000,4,2,5,2750,4,Detached,43.6323861,-79.5749841,62378,12,0.203616266
633000,650000,3,0,2,1300,1,Condo Apt,43.6396557,-79.582711,62378,12,0.274800713
525000,539900,2,0,2,1100,1,Condo Apt,43.6377273,-79.582466,62378,12,0.167874623
875000,879900,3,0,3,2374,1,Condo Townhouse,43.6319769,-79.574741,62378,12,0.246038683
507000,539900,2,1,2,1300,1,Condo Apt,43.6382992,-79.5822367,62378,12,0.157204702
507000,499000,2,1,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
650000,635000,3,0,3,1700,2,Condo Apt,43.6377633,-79.5837588,62378,12,0.271837881
615000,499000,2,0,2,1100,1,Condo Apt,43.6383779,-79.5840382,62378,12,0.300141522
627000,628500,3,0,2,1300,1,Condo Apt,43.6396794,-79.5815659,62378,12,0.224805084
440000,454900,3,0,2,1100,1,Condo Apt,43.6279799,-79.5619683,62378,12,1.082517506
1150000,1259000,3,0,3,2250,4,Detached,43.6383816,-79.5739944,62378,12,0.185976097
486000,489900,3,1,2,1500,1,Condo Apt,43.6502088,-79.5685094,38255,13,0.36958221
503000,509998,2,0,2,750,1,Condo Apt,43.640566,-79.5627389,38255,13,0.425440768
601000,586900,3,0,2,1300,2,Condo Townhouse,43.6489023,-79.5675107,38255,13,0.375541727
525000,478000,3,0,2,1500,1,Condo Apt,43.6502088,-79.5685094,38255,13,0.36958221
